glass_forming_category,composition
Ribbon,Fe29.7Ni3.3Zr67
Ribbon,Fe33Ni0Zr67
Ribbon,Fe80P15Si5
Ribbon,Fe80P18Si2
Ribbon,Fe80P9.5Si10.5
Ribbon,Fe80P11Si9
Ribbon,Fe80P12Si8
Ribbon,Fe80P13Si7
Ribbon,Fe80P14Si6
Ribbon,Fe80P16Si4
Ribbon,Fe80P17.5Si2.5
Ribbon,Fe80P20Si0
Ribbon,Fe74P17V9
Ribbon,Fe76P17V7
Ribbon,Fe1.7Pd81.8Si16.5
Ribbon,Fe4.2Pd79.3Si16.5
Ribbon,Fe6.7Pd76.8Si16.5
Ribbon,Fe10Pd73.5Si16.5
Ribbon,Fe12.5Pd71Si16.5
NR,Fe15Pd68.5Si16.5
Ribbon,Fe13Pd67Si20
Ribbon,Fe5.1Pd78.1Si16.8
Ribbon,Fe28Pd2Zr70
Ribbon,Fe84Pr6Zr10
Ribbon,Fe89.7Pr0.3Zr10
NR,Fe88Pr2Zr10
Ribbon,Fe28Rh2Zr70
Ribbon,Fe28Ru2Zr70
Ribbon,Fe25Sc37.5Zr37.5
Ribbon,Fe25Sc75Zr0
Ribbon,Fe90Sc10Zr0
Ribbon,Fe61.7Si7.5Tb30.8
Ribbon,Fe65Si2.5Tb32.5
NR,Fe66.7Si0Tb33.3
Ribbon,Fe12Si16Ti72
Ribbon,Fe89.91Si0.09Zr10
Ribbon,Fe89.946Si0.054Zr10
Ribbon,Fe89.964Si0.036Zr10
Ribbon,Fe89.982Si0.018Zr10
Ribbon,Fe90Si0Zr10
Ribbon,Fe0Si15Zr85
Ribbon,Fe10Si15Zr75
Ribbon,Fe20Si65Zr15
Ribbon,Fe22Si10Zr68
Ribbon,Fe89.91V0.09Zr10
Ribbon,Fe89.946V0.054Zr10
Ribbon,Fe89.964V0.036Zr10
Ribbon,Fe89.982V0.018Zr10
Ribbon,Fe90V0Zr10
Ribbon,Ge15Mo0Zr85
Ribbon,Ge15Mo10Zr75
Ribbon,Ge15Mo20Zr65
Ribbon,Ge1Nb80Si19
Ribbon,Ge2Nb80Si18
Ribbon,Ge3Nb80Si17
Ribbon,Ge4Nb80Si16
Ribbon,Ge0Nb77Si23
Ribbon,Ge0Nb80Si20
Ribbon,Ge4Nb76Si20
Ribbon,Ge8Nb76Si16
Ribbon,Ge8Nb78Si14
Ribbon,Ge13Nb77Si10
Ribbon,Ge15Nb75Si10
Ribbon,Ge15Nb76.5Si8.5
Ribbon,Ge13Nb0Zr87
Ribbon,Ge15Nb50Zr35
Ribbon,Ge17Nb0Zr83
Ribbon,Ge0Pd80Si20
Ribbon,Ge0Pd82Si18
Ribbon,Ge0Pd84Si16
Ribbon,Ge0Pd85Si15
Ribbon,Ge2Pd84Si14
Ribbon,Ge3Pd84Si13
Ribbon,Ge4Pd84Si12
Ribbon,Ge7Pd83Si10
Ribbon,Ge21Pd79Si0
Ribbon,Ge15Ta0Zr85
Ribbon,Ge15Ta20Zr65
Ribbon,Ge15Ti0Zr85
Ribbon,Ge15Ti20Zr65
Ribbon,Ge15V0Zr85
Ribbon,Ge15V10Zr75
Ribbon,Ge15V20Zr65
Ribbon,Hf40Nb45Si15
Ribbon,Hf41Nb44Si15
Ribbon,Hf42Nb43Si15
Ribbon,Hf43Nb42Si15
Ribbon,Hf44Nb41Si15
Ribbon,Hf46Nb39Si15
Ribbon,Hf47Nb38Si15
Ribbon,Hf48Nb37Si15
Ribbon,Hf49Nb36Si15
Ribbon,Hf50Nb35Si15
Ribbon,Hf51Nb34Si15
Ribbon,Hf52Nb33Si15
Ribbon,Hf53Nb32Si15
Ribbon,Hf54Nb31Si15
Ribbon,Hf55Nb30Si15
Ribbon,Hf56Nb29Si15
Ribbon,Hf57Nb28Si15
Ribbon,Hf58Nb27Si15
Ribbon,Hf59Nb26Si15
Ribbon,Hf60Nb25Si15
Ribbon,Hf61Nb24Si15
Ribbon,Hf62Nb23Si15
Ribbon,Hf63Nb22Si15
Ribbon,Hf64Nb21Si15
Ribbon,Hf65Nb20Si15
Ribbon,Hf66Nb19Si15
Ribbon,Hf67Nb18Si15
Ribbon,Hf68Nb17Si15
Ribbon,Hf69Nb16Si15
Ribbon,Hf70Nb15Si15
Ribbon,Hf71Nb14Si15
Ribbon,Hf72Nb13Si15
Ribbon,Hf73Nb12Si15
Ribbon,Hf74Nb11Si15
Ribbon,Hf76Nb9Si15
Ribbon,Hf77Nb8Si15
Ribbon,Hf78Nb7Si15
Ribbon,Hf79Nb6Si15
Ribbon,Hf80Nb5Si15
Ribbon,Hf81Nb4Si15
Ribbon,Hf82Nb3Si15
Ribbon,Hf83Nb2Si15
Ribbon,Hf84Nb1Si15
Ribbon,Hf67Ni27P6
Ribbon,Hf67Ni33P0
Ribbon,Hf50Si15V35
Ribbon,Hf51Si15V34
Ribbon,Hf52Si15V33
Ribbon,Hf53Si15V32
Ribbon,Hf54Si15V31
Ribbon,Hf56Si15V29
Ribbon,Hf57Si15V28
Ribbon,Hf58Si15V27
Ribbon,Hf59Si15V26
Ribbon,Hf60Si15V25
Ribbon,Hf61Si15V24
Ribbon,Hf62Si15V23
Ribbon,Hf63Si15V22
Ribbon,Hf64Si15V21
Ribbon,Hf65Si15V20
Ribbon,Hf66Si15V19
Ribbon,Hf67Si15V18
Ribbon,Hf68Si15V17
Ribbon,Hf69Si15V16
Ribbon,Hf70Si15V15
Ribbon,Hf71Si15V14
Ribbon,Hf72Si15V13
Ribbon,Hf73Si15V12
Ribbon,Hf74Si15V11
Ribbon,Hf75Si15V10
Ribbon,Hf76Si15V9
Ribbon,Hf77Si15V8
Ribbon,Hf78Si15V7
Ribbon,Hf79Si15V6
Ribbon,Hf80Si15V5
Ribbon,Hf81Si15V4
Ribbon,Hf82Si15V3
Ribbon,Hf83Si15V2
Ribbon,Hf84Si15V1
Ribbon,Hf0Si15Zr85
Ribbon,Hf10Si15Zr75
Ribbon,Hf20Si15Zr65
Ribbon,Hf30Si15Zr55
Ribbon,Hf40Si15Zr45
Ribbon,Hf55Si15Zr30
Ribbon,In6Mg70Zn24
Ribbon,Ir1Nb40Ni59
Ribbon,Ir1Ni59Ta40
Ribbon,Ir40P19Pd41
Ribbon,La20Mg35Ni45
Ribbon,La30Mg30Ni40
Ribbon,La30Mg45Ni25
NR,La5Mg90Ni5
NR,La30Mg60Ni10
NR,La40Mg10Ni50
NR,La40Mg40Ni20
NR,La50Mg20Ni30
NR,La0Mg70Ni30
NR,La10Mg85Ni5
NR,La15Mg80Ni5
NR,La50Mg0Ni50
Ribbon,La9Mg85Ni6
Ribbon,La12Mg80Ni8
Ribbon,La18Mg70Ni12
Ribbon,La24Mg60Ni16
Ribbon,La35Mg50Ni15
Ribbon,La36Mg40Ni24
Ribbon,La40Mg50Ni10
Ribbon,La48Mg20Ni32
Ribbon,La60Mg0Ni40
Ribbon,La0Mg60Zn40
Ribbon,La0Mg65Zn35
Ribbon,La0Mg70Zn30
Ribbon,La0Mg75Zn25
Ribbon,La3Mg72Zn25
Ribbon,La3Mg75Zn22
Ribbon,La4Mg74Zn22
Ribbon,La4Mg76Zn20
Ribbon,La5Mg70Zn25
Ribbon,La5Mg75Zn20
Ribbon,La7Mg71Zn22
Ribbon,La8Mg67Zn25
Ribbon,La8Mg72Zn20
Ribbon,La10Mg65Zn25
Ribbon,La10Mg70Zn20
Ribbon,Mg84Mn6Y10
Ribbon,Mg85Mn0Y15
Ribbon,Mg86Mn2Y12
Ribbon,Mg86Mn4Y10
Ribbon,Mg86.5Mn6Y7.5
Ribbon,Mg87Mn8Y5
Ribbon,Mg88Mn2Y10
Ribbon,Mg88.5Mn4Y7.5
Ribbon,Mg89Mn6Y5
Ribbon,Mg91Mn4Y5
Ribbon,Mg91.5Mn6Y2.5
NR,Mg82Mn8Y10
NR,Mg83Mn2Y15
NR,Mg84.5Mn8Y7.5
NR,Mg87.5Mn10Y2.5
NR,Mg89.5Mn8Y2.5
NR,Mg90.5Mn2Y7.5
NR,Mg93Mn2Y5
NR,Mg95Mn5Y0
NR,Mg77.5Mn10Y12.5
NR,Mg80Mn15Y5
NR,Mg81Mn4Y15
NR,Mg82.5Mn10Y7.5
NR,Mg85Mn15Y0
NR,Mg90Mn0Y10
NR,Mg90Mn10Y0
NR,Mg92.5Mn7.5Y0
NR,Mg93.5Mn4Y2.5
NR,Mg95.5Mn2Y2.5
Ribbon,Mg0Nd60Ni40
Ribbon,Mg0Nd70Ni30
Ribbon,Mg10Nd40Ni50
Ribbon,Mg10Nd50Ni40
Ribbon,Mg10Nd60Ni30
Ribbon,Mg20Nd30Ni50
Ribbon,Mg20Nd40Ni40
Ribbon,Mg20Nd50Ni30
Ribbon,Mg20Nd60Ni20
Ribbon,Mg30Nd40Ni30
Ribbon,Mg30Nd50Ni20
Ribbon,Mg35Nd25Ni40
Ribbon,Mg40Nd20Ni40
Ribbon,Mg40Nd25Ni35
Ribbon,Mg40Nd30Ni30
Ribbon,Mg40Nd35Ni25
Ribbon,Mg45Nd15Ni40
Ribbon,Mg45Nd20Ni35
Ribbon,Mg45Nd25Ni30
Ribbon,Mg45Nd30Ni25
Ribbon,Mg45Nd35Ni20
Ribbon,Mg50Nd15Ni35
Ribbon,Mg50Nd20Ni30
Ribbon,Mg50Nd25Ni25
Ribbon,Mg50Nd30Ni20
Ribbon,Mg50Nd35Ni15
Ribbon,Mg55Nd10Ni35
Ribbon,Mg55Nd15Ni30
Ribbon,Mg55Nd20Ni25
Ribbon,Mg55Nd25Ni20
Ribbon,Mg55Nd30Ni15
Ribbon,Mg55Nd35Ni10
Ribbon,Mg60Nd10Ni30
Ribbon,Mg60Nd15Ni25
Ribbon,Mg60Nd20Ni20
Ribbon,Mg60Nd25Ni15
Ribbon,Mg60Nd30Ni10
Ribbon,Mg65Nd5Ni30
Ribbon,Mg65Nd10Ni25
Ribbon,Mg65Nd15Ni20
Ribbon,Mg65Nd20Ni15
Ribbon,Mg65Nd25Ni10
Ribbon,Mg70Nd10Ni20
Ribbon,Mg70Nd15Ni15
Ribbon,Mg70Nd20Ni10
Ribbon,Mg75Nd5Ni20
Ribbon,Mg75Nd10Ni15
Ribbon,Mg75Nd15Ni10
Ribbon,Mg75Nd20Ni5
Ribbon,Mg80Nd0Ni20
Ribbon,Mg80Nd10Ni10
Ribbon,Mg83Nd5Ni12
Ribbon,Mg85Nd5Ni10
Ribbon,Mg85Nd10Ni5
Ribbon,Mg88Nd5Ni7
Ribbon,Mg90Nd7.5Ni2.5
NR,Mg0Nd30Ni70
NR,Mg10Nd30Ni60
NR,Mg50Nd10Ni40
NR,Mg50Nd40Ni10
NR,Mg80Nd15Ni5
NR,Mg90Nd0Ni10
NR,Mg90Nd5Ni5
NR,Mg92.5Nd7.5Ni0
NR,Mg0Nd40Ni60
NR,Mg0Nd50Ni50
NR,Mg0Nd80Ni20
NR,Mg10Nd70Ni20
NR,Mg20Nd70Ni10
NR,Mg30Nd20Ni50
NR,Mg30Nd60Ni10
NR,Mg40Nd50Ni10
NR,Mg70Nd0Ni30
NR,Mg85Nd15Ni0
NR,Mg90Nd10Ni0
NR,Mg95Nd5Ni0
NR,Mg97.5Nd2.5Ni0
Ribbon,Mg80Ni20Y0
Ribbon,Mg20Ni40Y40
Ribbon,Mg85Ni5Y10
NR,Mg50Ni40Y10
NR,Mg70Ni10Y20
NR,Mg80Ni5Y15
NR,Mg40Ni40Y20
NR,Mg90Ni5Y5
Ribbon,Mg70Sn6Zn24
Ribbon,Mn0Ni33Zr67
Ribbon,Mn33Ni0.05Zr66.95
Ribbon,Mn33Ni0.1Zr66.9
Ribbon,Mn33Ni0.15Zr66.85
Ribbon,Mn33Ni0.2Zr66.8
Ribbon,Mn5Ni31.35Zr63.65
Ribbon,Mn10Ni29.7Zr60.3
Ribbon,Mn20Ni26.4Zr53.6
Ribbon,Mn25Ni24.75Zr50.25
Ribbon,Mn30Ni23.1Zr46.9
Ribbon,Mn74P3Si23
Ribbon,Mn74P13Si13
Ribbon,Mn0Pd80Si20
Ribbon,Mn1Pd79Si20
Ribbon,Mn2Pd78Si20
Ribbon,Mn3Pd77Si20
Ribbon,Mn4Pd76Si20
Ribbon,Mn5Pd75Si20
Ribbon,Mn6Pd74Si20
Ribbon,Mn7Pd73Si20
Ribbon,Mo0Nb80Si20
Ribbon,Mo5Nb75Si20
Ribbon,Mo10Nb70Si20
Ribbon,Mo15Nb65Si20
Ribbon,Mo20Nb60Si20
Ribbon,Mo25Nb55Si20
Ribbon,Mo30Nb50Si20
NR,Mo35Nb45Si20
Ribbon,Mo13Ni68P19
Ribbon,Mo5Ni75P20
Ribbon,Mo7Ni73P20
Ribbon,Mo12Ni69P19
Ribbon,Mo48P20Rh32
Ribbon,Mo16P20Ru64
Ribbon,Mo32P20Ru48
Ribbon,Mo48P20Ru32
Ribbon,Mo64P20Ru16
Ribbon,Mo0Si15Zr85
Ribbon,Mo5Si15Zr80
Ribbon,Mo10Si15Zr75
Ribbon,Mo15Si15Zr70
Ribbon,Mo20Si15Zr65
Ribbon,Nb40Ni59Pd1
Ribbon,Nb40Ni57Pt3
Ribbon,Nb40Ni59Pt1
Ribbon,Nb0Ni65Ta35
Ribbon,Nb0Ni80Ta20
Ribbon,Nb0Ni90Ta10
Ribbon,Nb10Ni60Ta30
Ribbon,Nb15Ni60Ta25
Ribbon,Nb20Ni60Ta20
Ribbon,Nb25Ni60Ta15
Ribbon,Nb30Ni60Ta10
Ribbon,Nb35Ni60Ta5
Ribbon,Nb0Ni50Ta50
Ribbon,Nb70Si20Ta10
Ribbon,Nb75Si20Ta5
Ribbon,Nb80Si20Ta0
NR,Nb65Si20Ta15
Ribbon,Nb0Si20Ti80
Ribbon,Nb15Si17.5Ti67.5
Ribbon,Nb25Si17.5Ti57.5
Ribbon,Nb30Si17.5Ti52.5
NR,Nb30Si12Ti58
Ribbon,Nb20Si15Ti65
Ribbon,Nb30Si16Ti54
Ribbon,Nb30Si18Ti52
Ribbon,Nb52Si18Ti30
Ribbon,Nb54Si16Ti30
Ribbon,Nb55Si15Ti30
Ribbon,Nb56Si14Ti30
Ribbon,Nb60Si15Ti25
Ribbon,Nb65Si15Ti20
Ribbon,Nb68Si17Ti15
Ribbon,Nb70Si15Ti15
Ribbon,Nb75Si15Ti10
Ribbon,Nb80Si15Ti5
Ribbon,Nb80Si20Ti0
Ribbon,Nb85Si15Ti0
NR,Nb30Si13Ti57
NR,Nb47Si13Ti40
NR,Nb47Si25Ti28
NR,Nb50Si13Ti37
NR,Nb50Si25Ti25
Ribbon,Nb0Si22Ti78
Ribbon,Nb60Si20V20
Ribbon,Nb65Si20V15
Ribbon,Nb70Si20V10
Ribbon,Nb75Si20V5
Ribbon,Nb80Si20V0
NR,Nb55Si20V25
Ribbon,Nb70Si20W10
Ribbon,Nb75Si20W5
Ribbon,Nb80Si20W0
NR,Nb65Si20W15
Ribbon,Nb60Si20Zr20
Ribbon,Nb79Si20Zr1
Ribbon,Nb80Si20Zr0
NR,Nb50Si20Zr30
Ribbon,Nb0Si13Zr87
Ribbon,Nb0Si17Zr83
Ribbon,Nb30Si13Zr57
Ribbon,Nb30Si17Zr53
Ribbon,Nb40Si9Zr51
Ribbon,Nb40Si11Zr49
Ribbon,Nb40Si13Zr47
Ribbon,Nb40Si17Zr43
NR,Nb30Si9Zr61
NR,Nb30Si11Zr59
NR,Nb40Si7Zr53
NR,Nb30Si5Zr65
NR,Nb30Si7Zr63
NR,Nb40Si5Zr55
Ribbon,Ni55P10Pd35
Ribbon,Ni63P20Pd17
Ribbon,Ni80P20Pd0
Ribbon,Ni32P20Pd48
Ribbon,Ni36.5P27Pd36.5
Ribbon,Ni37.5P25Pd37.5
Ribbon,Ni64P20Pd16
Ribbon,Ni0P19Pd81
Ribbon,Ni5P19Pd76
Ribbon,Ni10P19Pd71
Ribbon,Ni20P19Pd61
Ribbon,Ni34P18Pd48
Ribbon,Ni20P0Pd80
Ribbon,Ni42.5P15Pd42.5
Ribbon,Ni45P10Pd45
Ribbon,Ni50P0Pd50
Ribbon,Ni37P26Pd37
Ribbon,Ni38.5P23Pd38.5
Ribbon,Ni41.5P17Pd41.5
Ribbon,Ni43P14Pd43
Ribbon,Ni8P20Pd72
Ribbon,Ni24P20Pd56
Ribbon,Ni56P20Pd24
Ribbon,Ni72P20Pd8
Ribbon,Ni60P20Pd20
Ribbon,Ni15P25Pt60
Ribbon,Ni16P20Pt64
Ribbon,Ni22.5P25Pt52.5
Ribbon,Ni24P20Pt56
Ribbon,Ni30P25Pt45
Ribbon,Ni37.5P25Pt37.5
Ribbon,Ni40P20Pt40
Ribbon,Ni45P25Pt30
Ribbon,Ni48P20Pt32
Ribbon,Ni52.5P25Pt22.5
Ribbon,Ni56P20Pt24
Ribbon,Ni64P20Pt16
NR,Ni32P20Pt48
NR,Ni60P25Pt15
NR,Ni72P20Pt8
Ribbon,Ni60P0Ta40
Ribbon,Ni62P18Ta20
Ribbon,Ni65P0Ta35
Ribbon,Ni65P5Ta30
Ribbon,Ni70P0Ta30
Ribbon,Ni72P18Ta10
Ribbon,Ni75P5Ta20
Ribbon,Ni80P0Ta20
Ribbon,Ni85P5Ta10
Ribbon,Ni90P0Ta10
Ribbon,Ni20P20Ti60
Ribbon,Ni65P20Ti15
Ribbon,Ni67P20Ti13
Ribbon,Ni70P20Ti10
Ribbon,Ni75P20Ti5
Ribbon,Ni76P20Ti4
Ribbon,Ni77P20Ti3
Ribbon,Ni80P20Ti0
Ribbon,Ni75P18W7
Ribbon,Ni77P18W5
Ribbon,Ni80P18W2
Ribbon,Ni49P2Zr49
Ribbon,Ni24P1Zr75
Ribbon,Ni24P2Zr74
Ribbon,Ni24P4Zr72
Ribbon,Ni24P6Zr70
Ribbon,Ni24P8Zr68
Ribbon,Ni1.7Pd81.8Si16.5
Ribbon,Ni4.2Pd79.3Si16.5
Ribbon,Ni6.7Pd76.8Si16.5
Ribbon,Ni10Pd73.5Si16.5
Ribbon,Ni12.5Pd71Si16.5
Ribbon,Ni15Pd68.5Si16.5
Ribbon,Ni20.9Pd62.6Si16.5
Ribbon,Ni26.7Pd56.8Si16.5
Ribbon,Ni29.2Pd54.3Si16.5
Ribbon,Ni35Pd48.5Si16.5
Ribbon,Ni40Pd43.5Si16.5
Ribbon,Ni43.4Pd40.1Si16.5
Ribbon,Ni50.1Pd33.4Si16.5
NR,Ni58.5Pd25Si16.5
Ribbon,Ni20Pd60Si20
Ribbon,Ni11.7Pd71.8Si16.5
Ribbon,Ni19.2Pd64.3Si16.5
Ribbon,Ni8.2Pd73.8Si18
Ribbon,Ni59Pd1Ta40
Ribbon,Ni59Pd1Zr40
Ribbon,Ni59Ru1Ta40
Ribbon,Ni0Si20Ti80
Ribbon,Ni5Si15Ti80
Ribbon,Ni10Si10Ti80
Ribbon,Ni10Si15Ti75
Ribbon,Ni15Si10Ti75
Ribbon,Ni15Si15Ti70
Ribbon,Ni16Si20Ti64
Ribbon,Ni20Si5Ti75
Ribbon,Ni20Si10Ti70
Ribbon,Ni20Si15Ti65
Ribbon,Ni25Si5Ti70
Ribbon,Ni25Si10Ti65
Ribbon,Ni25Si15Ti60
Ribbon,Ni30Si5Ti65
Ribbon,Ni30Si15Ti55
Ribbon,Ni30Si20Ti50
Ribbon,Ni32Si20Ti48
Ribbon,Ni35Si0Ti65
Ribbon,Ni35Si5Ti60
Ribbon,Ni35Si10Ti55
Ribbon,Ni35Si15Ti50
Ribbon,Ni35Si20Ti45
Ribbon,Ni40Si5Ti55
Ribbon,Ni40Si10Ti50
Ribbon,Ni40Si15Ti45
Ribbon,Ni40Si20Ti40
Ribbon,Ni45Si15Ti40
Ribbon,Ni48Si20Ti32
Ribbon,Ni50Si10Ti40
Ribbon,Ni55Si5Ti40
Ribbon,Ni64Si20Ti16
NR,Ni15Si5Ti80
NR,Ni25Si0Ti75
NR,Ni45Si5Ti50
NR,Ni45Si10Ti45
NR,Ni50Si5Ti45
NR,Ni60Si0Ti40
NR,Ni0Si15Ti85
NR,Ni0Si25Ti75
NR,Ni5Si10Ti85
NR,Ni5Si20Ti75
NR,Ni10Si5Ti85
NR,Ni10Si20Ti70
NR,Ni15Si0Ti85
NR,Ni15Si20Ti65
NR,Ni20Si0Ti80
NR,Ni20Si20Ti60
NR,Ni25Si20Ti55
NR,Ni30Si30Ti40
NR,Ni30Si40Ti30
NR,Ni40Si30Ti30
NR,Ni45Si0Ti55
NR,Ni50Si0Ti50
NR,Ni50Si20Ti30
NR,Ni50Si30Ti20
NR,Ni55Si0Ti45
Ribbon,Ni28Si16Ti56
Ribbon,Ni32Si4Ti64
Ribbon,Ni33Si0Ti67
Ribbon,Ni24Si1Zr75
Ribbon,Ni24Si2Zr74
Ribbon,Ni24Si4Zr72
Ribbon,Ni24Si6Zr70
Ribbon,Ni24Si8Zr68
Ribbon,Ni33Ti67Zr0
Ribbon,Ni50Ti30Zr20
Ribbon,Ni63Ti0Zr37
Ribbon,Ni33Ti0Zr67
Ribbon,Ni33Ti0.05Zr66.95
Ribbon,Ni33Ti0.1Zr66.9
Ribbon,Ni33Ti0.15Zr66.85
Ribbon,Ni33Ti0.2Zr66.8
Ribbon,Ni24.75Ti25Zr50.25
Ribbon,Ni26.4Ti20Zr53.6
Ribbon,Ni29.7Ti10Zr60.3
Ribbon,Ni31.35Ti5Zr63.65
Ribbon,Ni30Ti0Zr70
Ribbon,Ni35Ti65Zr0
Ribbon,Ni70Ti0Zr30
Ribbon,Ni20V30Zr50
Ribbon,Ni22V20Zr58
Ribbon,Ni25V10Zr65
Ribbon,Ni28V0Zr72
Ribbon,Ni37V25Zr38
Ribbon,Ni40V20Zr40
Ribbon,Ni45V10Zr45
Ribbon,Ni47V30Zr23
Ribbon,Ni50V0Zr50
Ribbon,Ni46V30Zr24
Ribbon,Ni50V25Zr25
Ribbon,Ni33V0Zr67
Ribbon,Ni33V0.05Zr66.95
Ribbon,Ni33V0.1Zr66.9
Ribbon,Ni33V0.15Zr66.85
Ribbon,Ni33V0.2Zr66.8
Ribbon,Ni24.75V25Zr50.25
Ribbon,Ni26.4V20Zr53.6
Ribbon,Ni29.7V10Zr60.3
Ribbon,Ni31.35V5Zr63.65
Ribbon,Ni24V25Zr51
Ribbon,Ni29V20Zr51
Ribbon,Ni30V10Zr60
Ribbon,Ni31V5Zr64
Ribbon,Ni45V25Zr30
Ribbon,Ni48V20Zr32
Ribbon,Ni50.5V25Zr24.5
Ribbon,Ni53V20Zr27
Ribbon,Ni55V10Zr35
Ribbon,P19Pd61Ti20
Ribbon,P19Pd65Ti16
Ribbon,P19Pd73Ti8
Ribbon,P19Pd79Ti2
Ribbon,P19Pd81Ti0
Ribbon,Pd79.3Rh4.2Si16.5
Ribbon,Pd81.8Rh1.7Si16.5
NR,Pd76.8Rh6.7Si16.5
Ribbon,Pd58.8Si20.6U20.6
Ribbon,Ru0Si15Zr85
Ribbon,Ru10Si15Zr75
Ribbon,Si6Sn9Zr85
Ribbon,Si13Sn0Zr87
Ribbon,Si15Sn0Zr85
Ribbon,Si17Sn0Zr83
Ribbon,Si15Ta0Ti85
Ribbon,Si15Ta10Ti75
Ribbon,Si15Ta20Ti65
Ribbon,Si15Ta30Ti55
Ribbon,Si15Ta40Ti45
Ribbon,Si15Ta0Zr85
Ribbon,Si15Ta10Zr75
Ribbon,Si15Ta20Zr65
Ribbon,Si15Ta30Zr55
Ribbon,Si15Ta40Zr45
Ribbon,Si15Ti65V20
Ribbon,Si15Ti70V15
Ribbon,Si20Ti70V10
Ribbon,Si20Ti75V5
Ribbon,Si20Ti80V0
NR,Si5Ti95V0
NR,Si10Ti70V20
NR,Si10Ti85V5
NR,Si10Ti90V0
NR,Si15Ti50V35
NR,Si20Ti60V20
NR,Si25Ti75V0
Ribbon,Si15Ti45V40
Ribbon,Si15Ti0Zr85
Ribbon,Si15Ti5Zr80
Ribbon,Si15Ti10Zr75
Ribbon,Si15Ti30Zr55
Ribbon,Si15Ti35Zr50
Ribbon,Si15Ti40Zr45
Ribbon,Si15Ti45Zr40
Ribbon,Si15Ti50Zr35
Ribbon,Si15Ti55Zr30
Ribbon,Si15Ti60Zr25
Ribbon,Si15Ti65Zr20
Ribbon,Si15Ti70Zr15
Ribbon,Si15Ti75Zr10
Ribbon,Si15Ti80Zr5
Ribbon,Si15Ti85Zr0
Ribbon,Si0Ti15Zr85
Ribbon,Si0Ti20Zr80
Ribbon,Si0Ti22Zr78
Ribbon,Si5Ti12Zr83
Ribbon,Si5Ti15Zr80
Ribbon,Si5Ti20Zr75
Ribbon,Si5Ti23Zr72
Ribbon,Si10Ti10Zr80
Ribbon,Si10Ti15Zr75
Ribbon,Si10Ti20Zr70
Ribbon,Si10Ti24Zr66
Ribbon,Si13Ti0Zr87
Ribbon,Si15Ti9Zr76
Ribbon,Si20Ti9Zr71
Ribbon,Si20Ti15Zr65
Ribbon,Si20Ti20Zr60
Ribbon,Si20Ti25Zr55
Ribbon,Si25Ti8Zr67
Ribbon,Si25Ti15Zr60
Ribbon,Si25Ti20Zr55
Ribbon,Si25Ti25Zr50
Ribbon,Si30Ti8Zr62
Ribbon,Si30Ti15Zr55
Ribbon,Si30Ti20Zr50
Ribbon,Si30Ti26Zr44
Ribbon,Si35Ti8Zr57
Ribbon,Si35Ti15Zr50
Ribbon,Si35Ti20Zr45
Ribbon,Si35Ti26Zr39
Ribbon,Si40Ti8Zr52
Ribbon,Si40Ti15Zr45
Ribbon,Si40Ti20Zr40
Ribbon,Si40Ti26Zr34
Ribbon,Si45Ti8Zr47
Ribbon,Si45Ti15Zr40
Ribbon,Si45Ti20Zr35
Ribbon,Si45Ti25Zr30
Ribbon,Si50Ti8Zr42
Ribbon,Si50Ti15Zr35
Ribbon,Si50Ti20Zr30
Ribbon,Si50Ti25Zr25
Ribbon,Si55Ti9Zr36
Ribbon,Si55Ti15Zr30
Ribbon,Si55Ti20Zr25
Ribbon,Si55Ti24Zr21
Ribbon,Si60Ti9Zr31
Ribbon,Si60Ti15Zr25
Ribbon,Si60Ti20Zr20
Ribbon,Si60Ti24Zr16
Ribbon,Si65Ti10Zr25
Ribbon,Si65Ti15Zr20
Ribbon,Si65Ti20Zr15
Ribbon,Si65Ti23Zr12
Ribbon,Si70Ti11Zr19
Ribbon,Si70Ti15Zr15
Ribbon,Si70Ti20Zr10
Ribbon,Si70Ti22Zr8
Ribbon,Si75Ti12Zr13
Ribbon,Si75Ti15Zr10
Ribbon,Si75Ti20Zr5
Ribbon,Si75Ti22Zr3
Ribbon,Si80Ti14Zr6
Ribbon,Si80Ti15Zr5
Ribbon,Si80Ti20Zr0
Ribbon,Si85Ti15Zr0
NR,Si0Ti90Zr10
NR,Si82Ti8Zr10
NR,Si84Ti6Zr10
NR,Si86Ti4Zr10
NR,Si88Ti2Zr10
Ribbon,Si15V0Zr85
Ribbon,Si15V10Zr75
Ribbon,Si15V20Zr65
Ribbon,Si15V30Zr55
Ribbon,Si15V40Zr45
Ribbon,Si15W0Zr85
Ribbon,Si15W10Zr75
BMG,Cu55Zr42.5Ga2.5
BMG,Cu57.5Zr37.5Ga5
BMG,Cu52.5Zr40Ga7.5
BMG,Cu55Zr40Ga5
BMG,Cu52.5Zr42.5Ga5
BMG,Cu46Zr47Al7
BMG,Cu46Zr37Al7Y10
BMG,Cu46Zr45Al7Y2
BMG,Cu52.5Hf40Al7.5
BMG,Cu47Ti33Zr11Si1Ni6Sn2
BMG,Cu47Zr43Al7Ag3
BMG,Cu47Zr43Al7Be3
BMG,Cu43Zr43Al7Ag7
BMG,Cu43Zr43Al7Be7
BMG,Cu49Hf42Al9
BMG,Cu45Zr48Al7
BMG,Cu47Ti33Zr9Nb2Ni8Si1
BMG,Cu47Ti33Zr7Nb4Ni8Si1
